3.972602739726027177e-01
4.520547945205479201e-01
4.520547945205479201e-01
6.164383561643835829e-01
6.164383561643835829e-01
6.164383561643835829e-01
6.164383561643835829e-01
6.164383561643835829e-01
6.164383561643835829e-01
6.164383561643835829e-01
6.164383561643835829e-01
6.164383561643835829e-01
7.671232876712328341e-01
7.671232876712328341e-01
7.671232876712328341e-01
7.671232876712328341e-01
7.671232876712328341e-01
7.671232876712328341e-01
8.904109589041095951e-01
8.904109589041095951e-01
1.000000000000000000e+00
